Time slots ,Solar,Solar2
6981,0,38
6982,0,38
6983,0,38
6984,0,38
6985,0,38
6986,0,38
6987,0,38
6988,0,38
6989,0,38
6990,0,38
6991,217,98.279
6992,648,345.035
6993,825,601.4
6994,897,806.017
6995,932,949.301
6996,934,1012.877
6997,928,1000.196
6998,904,906.074
6999,874,746.343
7000,781,525.01
7001,574,265.089
7002,0,38
7003,0,38
7004,0,38
7005,0,38
7006,0,38
7007,0,38
7008,0,38
7009,0,38
7010,0,38
7011,0,38
7012,0,38
7013,0,38
7014,0,38
7015,193,93.304
7016,122,187.818
7017,791,589.588
7018,862,794.102
7019,893,929.461
7020,901,992.759
7021,0,94.119
7022,14,262.241
7023,794,718.894
7024,539,443.323
7025,0,39.891
7026,0,38
7027,0,38
7028,0,38
7029,0,38
7030,0,38
7031,0,38
7032,0,38
7033,0,38
7034,0,38
7035,0,38
7036,0,38
7037,0,38
7038,0,38
7039,0,60.091
7040,597,330.692
7041,778,584.301
7042,866,796.747
7043,912,938.458
7044,935,1010.739
7045,938,1001.438
7046,593,781.537
7047,884,749.008
7048,796,527.914
7049,586,262.815
7050,0,38
7051,0,38
7052,0,38
7053,0,38
7054,0,38
7055,0,38
7056,0,38
7057,0,38
7058,0,38
7059,0,38
7060,0,38
7061,0,38
7062,0,38
7063,281,105.517
7064,758,373.368
7065,909,636.514
7066,979,853.237
7067,1014,1002.767
7068,1020,1071.651
7069,1019,1057.664
7070,999,961.152
7071,943,784.449
7072,852,551.308
7073,641,275.387
7074,0,38
7075,0,38
7076,0,38
7077,0,38
7078,0,38
7079,0,38
7080,0,38
7081,0,38
7082,0,38
7083,0,38
7084,0,38
7085,0,38
7086,0,38
7087,288,105.698
7088,755,369.242
7089,906,631.127
7090,976,846.906
7091,1012,995.448
7092,1011,1061.071
7093,1011,1047.952
7094,992,951.732
7095,946,778.523
7096,854,547.01
7097,640,271.71
7098,0,38
7099,0,38
7100,0,38
7101,0,38
7102,0,38
7103,0,38
7104,0,38
7105,0,38
7106,0,38
7107,0,38
7108,0,38
7109,0,38
7110,0,38
7111,282,103.674
7112,766,370.113
7113,920,633.091
7114,990,849.649
7115,1024,998.915
7116,1010,1061.23
7117,1008,1047.353
7118,986,947.767
7119,952,776.933
7120,860,542.297
7121,645,269.76
7122,0,38
7123,0,38
7124,0,38
7125,0,38
7126,0,38
7127,0,38
7128,0,38
7129,0,38
7130,0,38
7131,0,38
7132,0,38
7133,0,38
7134,0,38
7135,217,92.877
7136,720,355.943
7137,882,616.915
7138,957,831.48
7139,994,979.164
7140,997,1043.622
7141,995,1028.639
7142,975,931.709
7143,925,759.563
7144,828,529.016
7145,604,257.958
7146,0,38
7147,0,38
7148,0,38
7149,0,38
7150,0,38
7151,0,38
7152,0,38
7153,0,38
7154,0,38
7155,0,38
7156,0,38
7157,0,38
7158,0,38
7159,235,94.821
7160,727,352.039
7161,879,605.667
7162,947,814.144
7163,980,958.114
7164,982,1021.931
7165,977,1006.646
7166,953,908.994
7167,912,741.556
7168,817,514.715
7169,593,250.616
7170,0,38
7171,0,38
7172,0,38
7173,0,38
7174,0,38
7175,0,38
7176,0,38
7177,0,38
7178,0,38
7179,0,38
7180,0,38
7181,0,38
7182,0,38
7183,137,78.47
7184,632,330.493
7185,34,222.598
7186,187,455.333
7187,917,929.97
7188,909,990.029
7189,901,980.604
7190,875,884.945
7191,841,722.383
7192,736,493.947
7193,494,232.876
7194,0,38
7195,0,38
7196,0,38
7197,0,38
7198,0,38
7199,0,38
7200,0,38
7201,0,38
7202,0,38
7203,0,38
7204,0,38
7205,0,38
7206,0,38
7207,88,67.472
7208,590,319.148
7209,778,573.602
7210,868,785.757
7211,914,925.401
7212,938,997.112
7213,937,983.489
7214,917,891.138
7215,877,727.391
7216,777,502.962
7217,540,239.457
7218,0,38
7219,0,38
7220,0,38
7221,0,38
7222,0,38
7223,0,38
7224,0,38
7225,0,38
7226,0,38
7227,0,38
7228,0,38
7229,0,38
7230,0,38
7231,0,38
7232,658,331.234
7233,833,589.8
7234,916,798.53
7235,957,943.666
7236,966,1010.892
7237,965,996.9
7238,944,902.867
7239,887,731.066
7240,786,505.848
7241,544,236.976
7242,0,38
7243,0,38
7244,0,38
7245,0,38
7246,0,38
7247,0,38
7248,0,38
7249,0,38
7250,0,38
7251,0,38
7252,0,38
7253,0,38
7254,0,38
7255,0,38
7256,645,327.78
7257,824,586.673
7258,906,793.957
7259,947,938.817
7260,959,1005.75
7261,957,992.074
7262,933,896.328
7263,881,730.186
7264,775,499.996
7265,526,233.937
7266,0,38
7267,0,38
7268,0,38
7269,0,38
7270,0,38
7271,0,38
7272,0,38
7273,0,38
7274,0,38
7275,0,38
7276,0,38
7277,0,38
7278,0,38
7279,0,38
7280,651,326.822
7281,826,584.04
7282,905,790.193
7283,946,934.663
7284,947,996.169
7285,687,878.122
7286,536,717.028
7287,170,396.472
7288,566,425.086
7289,537,227.223
7290,0,38
7291,0,38
7292,0,38
7293,0,38
7294,0,38
7295,0,38
7296,0,38
7297,0,38
7298,0,38
7299,0,38
7300,0,38
7301,0,38
7302,0,38
7303,0,38
7304,162,187.881
7305,727,550.386
7306,822,756.526
7307,872,900.399
7308,859,957.327
7309,853,943.293
7310,833,850.933
7311,385,516.17
7312,708,474.788
7313,426,209.55
7314,0,38
7315,0,38
7316,0,38
7317,0,38
7318,0,38
7319,0,38
7320,0,38
7321,0,38
7322,0,38
7323,0,38
7324,0,38
7325,0,38
7326,0,38
7327,0,38
7328,643,320.944
7329,826,579.821
7330,911,787.208
7331,954,932.35
7332,974,1000.638
7333,973,987.675
7334,953,893.212
7335,888,719.547
7336,780,493.671
7337,525,226.323
7338,0,38
7339,0,38
7340,0,38
7341,0,38
7342,0,38
7343,0,38
7344,0,38
7345,0,38
7346,0,38
7347,0,38
7348,0,38
7349,0,38
7350,0,38
7351,0,38
7352,21,122.834
7353,803,566.664
7354,665,685.079
7355,637,799.954
7356,599,840.15
7357,492,766.864
7358,397,643.584
7359,501,567.626
7360,567,419.416
7361,423,200.414
7362,0,38
7363,0,38
7364,0,38
7365,0,38
7366,0,38
7367,0,38
7368,0,38
7369,0,38
7370,0,38
7371,0,38
7372,0,38
7373,0,38
7374,0,38
7375,0,38
7376,759,347.454
7377,924,610.068
7378,995,823.488
7379,1029,969.027
7380,1034,1036.047
7381,1031,1020.734
7382,1009,923.02
7383,955,749.975
7384,855,516.775
7385,605,242.087
7386,0,38
7387,0,38
7388,0,38
7389,0,38
7390,0,38
7391,0,38
7392,0,38
7393,0,38
7394,0,38
7395,0,38
7396,0,38
7397,0,38
7398,0,38
7399,0,38
7400,734,341.301
7401,909,604.739
7402,987,820.275
7403,1025,967.989
7404,1040,1037.646
7405,1037,1022.332
7406,1017,925.969
7407,974,754.781
7408,877,520.039
7409,632,245.361
7410,0,38
7411,0,38
7412,0,38
7413,0,38
7414,0,38
7415,0,38
7416,0,38
7417,0,38
7418,0,38
7419,0,38
7420,0,38
7421,0,38
7422,0,38
7423,0,38
7424,729,338.33
7425,904,600.167
7426,981,813.776
7427,1017,958.944
7428,1021,1023.166
7429,1012,1004.125
7430,982,903.093
7431,923,728.684
7432,812,498.197
7433,545,224.801
7434,0,38
7435,0,38
7436,0,38
7437,0,38
7438,0,38
7439,0,38
7440,0,38
7441,0,38
7442,0,38
7443,0,38
7444,0,38
7445,0,38
7446,0,38
7447,0,38
7448,615,309.962
7449,823,571.098
7450,919,781.636
7451,965,927.829
7452,987,996.823
7453,984,982.279
7454,961,887.93
7455,913,720.396
7456,806,492.971
7457,543,222.661
7458,0,38
7459,0,38
7460,0,38
7461,0,38
7462,0,38
7463,0,38
7464,0,38
7465,0,38
7466,0,38
7467,0,38
7468,0,38
7469,0,38
7470,0,38
7471,0,38
7472,599,301.338
7473,806,559.054
7474,902,768.695
7475,953,915.698
7476,969,984.598
7477,969,971.783
7478,947,878.407
7479,887,707.541
7480,774,482.21
7481,494,213.436
7482,0,38
7483,0,38
7484,0,38
7485,0,38
7486,0,38
7487,0,38
7488,0,38
7489,0,38
7490,0,38
7491,0,38
7492,0,38
7493,0,38
7494,0,38
7495,0,38
7496,471,268.026
7497,684,519.145
7498,791,729.578
7499,854,874.984
7500,924,954.727
7501,930,945.377
7502,914,856.369
7503,863,695.432
7504,749,469.283
7505,469,206.548
7506,0,38
7507,0,38
7508,0,38
7509,0,38
7510,0,38
7511,0,38
7512,0,38
7513,0,38
7514,0,38
7515,0,38
7516,0,38
7517,0,38
7518,0,38
7519,0,38
7520,587,290.016
7521,792,543.587
7522,492,594.637
7523,929,885.76
7524,383,695.093
7525,892,919.965
7526,863,832.671
7527,811,669.245
7528,310,314.283
7529,401,189.706
7530,0,38
7531,0,38
7532,0,38
7533,0,38
7534,0,38
7535,0,38
7536,0,38
7537,0,38
7538,0,38
7539,0,38
7540,0,38
7541,0,38
7542,0,38
7543,0,38
7544,218,186.11
7545,805,541.904
7546,810,715.229
7547,925,879.126
7548,633,831.176
7549,504,748.365
7550,537,684.44
7551,30,244.521
7552,532,393.257
7553,279,161.732
7554,0,38
7555,0,38
7556,0,38
7557,0,38
7558,0,38
7559,0,38
7560,0,38
7561,0,38
7562,0,38
7563,0,38
7564,0,38
7565,0,38
7566,0,38
7567,0,38
7568,0,46.513
7569,293,353.015
7570,794,711.155
7571,608,751.197
7572,61,397.507
7573,74,411.783
7574,0,87.391
7575,284,443.023
7576,110,224.492
7577,9,78.246
7578,0,38
7579,0,38
7580,0,38
7581,0,38
7582,0,38
7583,0,38
7584,0,38
7585,0,38
7586,0,38
7587,0,38
7588,0,38
7589,0,38
7590,0,38
7591,0,38
7592,0,41.781
7593,0,151.162
7594,9,207.845
7595,7,217.992
7596,0,65.539
7597,0,75.044
7598,0,134.443
7599,0,162.629
7600,115,225.79
7601,15,81.853
7602,0,38
7603,0,38
7604,0,38
7605,0,38
7606,0,38
7607,0,38
7608,0,38
7609,0,38
7610,0,38
7611,0,38
7612,0,38
7613,0,38
7614,0,38
7615,0,38
7616,0,45.566
7617,0,61.69
7618,5,195.69
7619,0,133.406
7620,0,68.39
7621,0,53.186
7622,7,216.189
7623,126,341.654
7624,749,459.275
7625,476,199.333
7626,0,38
7627,0,38
7628,0,38
7629,0,38
7630,0,38
7631,0,38
7632,0,38
7633,0,38
7634,0,38
7635,0,38
7636,0,38
7637,0,38
7638,0,38
7639,0,38
7640,614,287.635
7641,832,550.177
7642,927,760.762
7643,974,908.519
7644,993,981.272
7645,994,970.142
7646,973,878.92
7647,917,710.147
7648,803,482.608
7649,510,207.645
7650,0,38
7651,0,38
7652,0,38
7653,0,38
7654,0,38
7655,0,38
7656,0,38
7657,0,38
7658,0,38
7659,0,38
7660,0,38
7661,0,38
7662,0,38
7663,0,38
7664,291,200.356
7665,250,326.497
7666,918,753.584
7667,300,580.175
7668,979,968.297
7669,976,956.499
7670,952,863.415
7671,576,567.629
7672,774,469.51
7673,463,196.349
7674,0,38
7675,0,38
7676,0,38
7677,0,38
7678,0,38
7679,0,38
7680,0,38
7681,0,38
7682,0,38
7683,0,38
7684,0,38
7685,0,38
7686,0,38
7687,0,38
7688,593,277.347
7689,815,536.413
7690,912,744.955
7691,963,892.827
7692,976,962.418
7693,975,951.386
7694,549,680.798
7695,513,542.197
7696,764,463.092
7697,460,194.494
7698,0,38
7699,0,38
7700,0,38
7701,0,38
7702,0,38
7703,0,38
7704,0,38
7705,0,38
7706,0,38
7707,0,38
7708,0,38
7709,0,38
7710,0,38
7711,0,38
7712,692,299.676
7713,896,562.816
7714,980,774.833
7715,1020,921.556
7716,1034,990.452
7717,1030,977.806
7718,1005,884.386
7719,930,710.257
7720,821,481.879
7721,534,211.627
7722,0,38
7723,0,38
7724,0,38
7725,0,38
7726,0,38
7727,0,38
7728,0,38
7729,0,38
7730,0,38
7731,0,38
7732,0,38
7733,0,38
7734,0,38
7735,0,38
7736,679,292.992
7737,884,553.367
7738,970,765.724
7739,1011,913.272
7740,1006,981.258
7741,1005,970.46
7742,983,877.93
7743,952,714.853
7744,844,485.901
7745,557,215.84
7746,0,38
7747,0,38
7748,0,38
7749,0,38
7750,0,38
7751,0,38
7752,0,38
7753,0,38
7754,0,38
7755,0,38
7756,0,38
7757,0,38
7758,0,38
7759,0,38
7760,656,288.916
7761,871,550.748
7762,960,763.907
7763,1002,911.058
7764,1015,981.991
7765,1012,969.717
7766,990,878.265
7767,927,708.693
7768,814,481.214
7769,509,205.913
7770,0,38
7771,0,38
7772,0,38
7773,0,38
7774,0,38
7775,0,38
7776,0,38
7777,0,38
7778,0,38
7779,0,38
7780,0,38
7781,0,38
7782,0,38
7783,0,38
7784,623,270.498
7785,876,547.681
7786,965,760.221
7787,1008,908.718
7788,1015,977.506
7789,1013,967.556
7790,992,875.998
7791,949,710.971
7792,841,483.542
7793,550,213.414
7794,0,38
7795,0,38
7796,0,38
7797,0,38
7798,0,38
7799,0,38
7800,0,38
7801,0,38
7802,0,38
7803,0,38
7804,0,38
7805,0,38
7806,0,38
7807,0,38
7808,618,275.398
7809,852,538.316
7810,950,751.505
7811,992,896.299
7812,986,959.42
7813,979,945.843
7814,952,853.694
7815,883,688.86
7816,759,459.563
7817,427,190.25
7818,0,38
7819,0,38
7820,0,38
7821,0,38
7822,0,38
7823,0,38
7824,0,38
7825,0,38
7826,0,38
7827,0,38
7828,0,38
7829,0,38
7830,0,38
7831,0,38
7832,661,287.036
7833,893,558.338
7834,986,779.434
7835,1027,929.905
7836,1044,1002.506
7837,1042,991.772
7838,1020,898.279
7839,972,729.913
7840,865,496.318
7841,567,219.899
7842,0,38
7843,0,38
7844,0,38
7845,0,38
7846,0,38
7847,0,38
7848,0,38
7849,0,38
7850,0,38
7851,0,38
7852,0,38
7853,0,38
7854,0,38
7855,0,38
7856,677,287.342
7857,904,555.784
7858,994,772.884
7859,1036,923.905
7860,1032,992.822
7861,1028,980.862
7862,999,885.84
7863,941,715.482
7864,814,482.083
7865,85,102.254
7866,0,38
7867,0,38
7868,0,38
7869,0,38
7870,0,38
7871,0,38
7872,0,38
7873,0,38
7874,0,38
7875,0,38
7876,0,38
7877,0,38
7878,0,38
7879,0,38
7880,0,39.89
7881,0,116.387
7882,241,419.958
7883,959,867.715
7884,357,641.21
7885,125,455.451
7886,448,625.313
7887,82,284.734
7888,0,60.735
7889,134,117.34
7890,0,38
7891,0,38
7892,0,38
7893,0,38
7894,0,38
7895,0,38
7896,0,38
7897,0,38
7898,0,38
7899,0,38
7900,0,38
7901,0,38
7902,0,38
7903,0,38
7904,562,250.136
7905,810,512.424
7906,913,721.884
7907,962,871.612
7908,974,941.873
7909,972,933.854
7910,947,845.396
7911,892,683.224
7912,771,460.856
7913,448,191.355
7914,0,38
7915,0,38
7916,0,38
7917,0,38
7918,0,38
7919,0,38
7920,0,38
7921,0,38
7922,0,38
7923,0,38
7924,0,38
7925,0,38
7926,0,38
7927,0,38
7928,670,276.867
7929,897,543.67
7930,984,758.297
7931,1025,910.001
7932,1040,982.947
7933,1036,973.226
7934,1012,881.615
7935,952,713.435
7936,839,484.884
7937,531,212.131
7938,0,38
7939,0,38
7940,0,38
7941,0,38
7942,0,38
7943,0,38
7944,0,38
7945,0,38
7946,0,38
7947,0,38
7948,0,38
7949,0,38
7950,0,38
7951,0,38
7952,625,263.953
7953,860,525.794
7954,955,740.65
7955,1000,889.796
7956,841,871.723
7957,1000,952.95
7958,768,758.404
7959,656,581.097
7960,386,326.013
7961,479,200.019
7962,0,38
7963,0,38
7964,0,38
7965,0,38
7966,0,38
7967,0,38
7968,0,38
7969,0,38
7970,0,38
7971,0,38
7972,0,38
7973,0,38
7974,0,38
7975,0,38
7976,594,253.528
7977,841,514.508
7978,939,728.051
7979,983,874.69
7980,990,942.807
7981,984,932.51
7982,956,841.109
7983,874,671.766
7984,347,312.734
7985,232,142.223
7986,0,38
7987,0,38
7988,0,38
7989,0,38
7990,0,38
7991,0,38
7992,0,38
7993,0,38
7994,0,38
7995,0,38
7996,0,38
7997,0,38
7998,0,38
7999,0,38
8000,569,242.953
8001,820,499.887
8002,920,709.942
8003,968,857.599
8004,988,929.868
8005,988,923.684
8006,966,838.179
8007,919,680.446
8008,809,462.595
8009,515,204.111
8010,0,38
8011,0,38
8012,0,38
8013,0,38
8014,0,38
8015,0,38
8016,0,38
8017,0,38
8018,0,38
8019,0,38
8020,0,38
8021,0,38
8022,0,38
8023,0,38
8024,617,253.725
8025,871,519.216
8026,969,735.015
8027,1015,885.663
8028,1035,962.109
8029,1033,954.459
8030,1012,868.415
8031,963,706.684
8032,854,482.17
8033,559,215.976
8034,0,38
8035,0,38
8036,0,38
8037,0,38
8038,0,38
8039,0,38
8040,0,38
8041,0,38
8042,0,38
8043,0,38
8044,0,38
8045,0,38
8046,0,38
8047,0,38
8048,584,243.595
8049,842,505.697
8050,944,721.616
8051,993,874.231
8052,1004,948.349
8053,1003,943.296
8054,978,856.717
8055,918,692.789
8056,797,470.971
8057,477,200.093
8058,0,38
8059,0,38
8060,0,38
8061,0,38
8062,0,38
8063,0,38
8064,0,38
8065,0,38
8066,0,38
8067,0,38
8068,0,38
8069,0,38
8070,0,38
8071,0,38
8072,504,225.188
8073,789,497.27
8074,910,721.02
8075,970,875.229
8076,999,955.889
8077,1004,953.8
8078,984,867.823
8079,930,705.046
8080,812,480.426
8081,493,205.564
8082,0,38
8083,0,38
8084,0,38
8085,0,38
8086,0,38
8087,0,38
8088,0,38
8089,0,38
8090,0,38
8091,0,38
8092,0,38
8093,0,38
8094,0,38
8095,0,38
8096,0,45.566
8097,828,508.693
8098,939,726.578
8099,991,881.145
8100,1000,954.092
8101,1002,949.975
8102,982,864.607
8103,774,620.21
8104,397,328.619
8105,194,133.515
8106,0,38
8107,0,38
8108,0,38
8109,0,38
8110,0,38
8111,0,38
8112,0,38
8113,0,38
8114,0,38
8115,0,38
8116,0,38
8117,0,38
8118,0,38
8119,0,38
8120,511,220.364
8121,800,487.739
8122,911,699.45
8123,967,853.998
8124,988,933.358
8125,995,934.962
8126,980,855.454
8127,932,700.268
8128,825,480.036
8129,522,212.179
8130,0,38
8131,0,38
8132,0,38
8133,0,38
8134,0,38
8135,0,38
8136,0,38
8137,0,38
8138,0,38
8139,0,38
8140,0,38
8141,0,38
8142,0,38
8143,0,38
8144,572,235.879
8145,856,507.558
8146,959,726.004
8147,1005,878.715
8148,1015,951.683
8149,1012,945.516
8150,986,858.367
8151,936,699.238
8152,822,475.418
8153,520,211.107
8154,0,38
8155,0,38
8156,0,38
8157,0,38
8158,0,38
8159,0,38
8160,0,38
8161,0,38
8162,0,38
8163,0,38
8164,0,38
8165,0,38
8166,0,38
8167,0,38
8168,528,220.748
8169,811,484.43
8170,922,701.709
8171,974,854.854
8172,815,842.658
8173,623,755.829
8174,967,846.233
8175,910,687.884
8176,793,469.97
8177,336,169.527
8178,0,38
8179,0,38
8180,0,38
8181,0,38
8182,0,38
8183,0,38
8184,0,38
8185,0,38
8186,0,38
8187,0,38
8188,0,38
8189,0,38
8190,0,38
8191,0,38
8192,421,197.932
8193,29,161.618
8194,83,283.502
8195,8,214.118
8196,39,321.178
8197,28,286.453
8198,57,317.314
8199,87,282.266
8200,720,441.341
8201,398,182.472
8202,0,38
8203,0,38
8204,0,38
8205,0,38
8206,0,38
8207,0,38
8208,0,38
8209,0,38
8210,0,38
8211,0,38
8212,0,38
8213,0,38
8214,0,38
8215,0,38
8216,0,44.619
8217,0,58.838
8218,0,128.371
8219,44,300.602
8220,105,410.121
8221,916,888.082
8222,894,814.333
8223,842,662.676
8224,724,447.087
8225,411,190.114
8226,0,38
8227,0,38
8228,0,38
8229,0,38
8230,0,38
8231,0,38
8232,0,38
8233,0,38
8234,0,38
8235,0,38
8236,0,38
8237,0,38
8238,0,38
8239,0,38
8240,400,191.606
8241,737,456.595
8242,870,678.572
8243,935,830.716
8244,963,912.01
8245,966,911.442
8246,945,831.694
8247,882,674.735
8248,757,457.44
8249,436,192.446
8250,0,38
8251,0,38
8252,0,38
8253,0,38
8254,0,38
8255,0,38
8256,0,38
8257,0,38
8258,0,38
8259,0,38
8260,0,38
8261,0,38
8262,0,38
8263,0,38
8264,448,198.112
8265,773,468.518
8266,897,685.22
8267,956,841.528
8268,976,921.584
8269,976,921.441
8270,950,837.828
8271,888,680.142
8272,756,459.941
8273,420,190.32
8274,0,38
8275,0,38
8276,0,38
8277,0,38
8278,0,38
8279,0,38
8280,0,38
8281,0,38
8282,0,38
8283,0,38
8284,0,38
8285,0,38
8286,0,38
8287,0,38
8288,529,216.651
8289,838,485.098
8290,952,707.401
8291,1005,864.766
8292,1018,943.826
8293,1016,943.763
8294,994,862.393
8295,938,704.952
8296,823,483.554
8297,511,213.387
8298,0,38
8299,0,38
8300,0,38
8301,0,38
8302,0,38
8303,0,38
8304,0,38
8305,0,38
8306,0,38
8307,0,38
8308,0,38
8309,0,38
8310,0,38
8311,0,38
8312,454,197.124
8313,787,465.047
8314,909,682.463
8315,968,839.484
8316,981,919.083
8317,985,921.928
8318,965,844.434
8319,915,690.987
8320,800,476.306
8321,491,208.469
8322,0,38
8323,0,38
8324,0,38
8325,0,38
8326,0,38
8327,0,38
8328,0,38
8329,0,38
8330,0,38
8331,0,38
8332,0,38
8333,0,38
8334,0,38
8335,0,38
8336,480,201.722
8337,773,458.275
8338,464,499.737
8339,944,825.239
8340,943,897.202
8341,941,898.023
8342,552,653.831
8343,531,532.648
8344,100,204.846
8345,296,163.058
8346,0,38
8347,0,38
8348,0,38
8349,0,38
8350,0,38
8351,0,38
8352,0,38
8353,0,38
8354,0,38
8355,0,38
8356,0,38
8357,0,38
8358,0,38
8359,0,38
8360,396,180.913
8361,742,447.191
8362,870,667.717
8363,927,818.688
8364,656,766.086
8365,944,900.24
8366,510,637.195
8367,381,460.923
8368,136,223.047
8369,108,109.499
8370,0,38
8371,0,38
8372,0,38
8373,0,38
8374,0,38
8375,0,38
8376,0,38
8377,0,38
8378,0,38
8379,0,38
8380,0,38
8381,0,38
8382,0,38
8383,0,38
8384,414,185.277
8385,748,450.773
8386,876,674.842
8387,939,830.151
8388,952,909.096
8389,951,911.684
8390,629,691.3
8391,289,419.318
8392,103,207.659
8393,39,86.51
8394,0,38
8395,0,38
8396,0,38
8397,0,38
8398,0,38
8399,0,38
8400,0,38
8401,0,38
8402,0,38
8403,0,38
8404,0,38
8405,0,38
8406,0,38
8407,0,38
8408,320,166.143
8409,684,430.501
8410,821,649.64
8411,887,808.764
8412,929,892.382
8413,929,895.013
8414,904,823.129
8415,504,523.722
8416,510,377.109
8417,178,135.386
8418,0,38
8419,0,38
8420,0,38
8421,0,38
8422,0,38
8423,0,38
8424,0,38
8425,0,38
8426,0,38
8427,0,38
8428,0,38
8429,0,38
8430,0,38
8431,0,38
8432,0,42.726
8433,151,221.24
8434,178,344.516
8435,882,804.172
8436,634,753.619
8437,759,814.763
8438,595,673.392
8439,489,518.084
8440,346,319.361
8441,77,105.321
8442,0,38
8443,0,38
8444,0,38
8445,0,38
8446,0,38
8447,0,38
8448,0,38
8449,0,38
8450,0,38
8451,0,38
8452,0,38
8453,0,38
8454,0,38
8455,0,38
8456,114,112.364
8457,0,61.684
8458,0,80.694
8459,0,177.862
8460,0,162.726
8461,0,126.563
8462,0,59.815
8463,31,234.223
8464,208,262.833
8465,106,116.069
8466,0,38
8467,0,38
8468,0,38
8469,0,38
8470,0,38
8471,0,38
8472,0,38
8473,0,38
8474,0,38
8475,0,38
8476,0,38
8477,0,38
8478,0,38
8479,0,38
8480,347,169.92
8481,721,436.645
8482,363,440.687
8483,923,818.311
8484,429,644.533
8485,945,906.97
8486,920,831.402
8487,873,687.269
8488,754,470.905
8489,450,204.25
8490,0,38
8491,0,38
8492,0,38
8493,0,38
8494,0,38
8495,0,38
8496,0,38
8497,0,38
8498,0,38
8499,0,38
8500,0,38
8501,0,38
8502,0,38
8503,0,38
8504,448,187.955
8505,788,449.588
8506,913,672.148
8507,971,832.605
8508,988,916.818
8509,989,922.438
8510,966,847.55
8511,913,696.488
8512,800,482.081
8513,512,219.707
8514,0,38
8515,0,38
8516,0,38
8517,0,38
8518,0,38
8519,0,38
8520,0,38
8521,0,38
8522,0,38
8523,0,38
8524,0,38
8525,0,38
8526,0,38
8527,0,38
8528,321,160.047
8529,638,402.042
8530,736,591.935
8531,140,400.585
8532,805,825.776
8533,499,691.492
8534,477,629.032
8535,0,74.994
8536,72,189.721
8537,0,45.566
8538,0,38
8539,0,38
8540,0,38
8541,0,38
8542,0,38
8543,0,38
8544,0,38
8545,0,38
8546,0,38
8547,0,38
8548,0,38
8549,0,38
8550,0,38
8551,0,38
8552,333,162.687
8553,705,423.999
8554,853,651.585
8555,916,807.603
8556,930,890.169
8557,923,893.527
8558,891,822.932
8559,828,672.011
8560,697,458.456
8561,389,196.901
8562,0,38
8563,0,38
8564,0,38
8565,0,38
8566,0,38
8567,0,38
8568,0,38
8569,0,38
8570,0,38
8571,0,38
8572,0,38
8573,0,38
8574,0,38
8575,0,38
8576,298,154.325
8577,678,420.147
8578,842,650.845
8579,934,820.328
8580,978,917.964
8581,996,934.011
8582,981,862.566
8583,932,713.456
8584,822,501.796
8585,549,234.174
8586,0,38
8587,0,38
8588,0,38
8589,0,38
8590,0,38
8591,0,38
8592,0,38
8593,0,38
8594,0,38
8595,0,38
8596,0,38
8597,0,38
8598,0,38
8599,0,38
8600,457,187.065
8601,806,450.551
8602,927,675.616
8603,979,834.901
8604,991,919.997
8605,991,926.853
8606,971,853.556
8607,921,706.46
8608,807,491.973
8609,521,228.269
8610,0,38
8611,0,38
8612,0,38
8613,0,38
8614,0,38
8615,0,38
8616,0,38
8617,0,38
8618,0,38
8619,0,38
8620,0,38
8621,0,38
8622,0,38
8623,0,38
8624,409,174.301
8625,771,440.142
8626,902,661.936
8627,961,823.672
8628,991,914.013
8629,993,922.996
8630,973,852.456
8631,921,706.593
8632,809,494.374
8633,529,231.662
8634,0,38
8635,0,38
8636,0,38
8637,0,38
8638,0,38
8639,0,38
8640,0,38
8641,0,38
8642,0,38
8643,0,38
8644,0,38
8645,0,38
8646,0,38
8647,0,38
8648,364,162.392
8649,731,422.742
8650,865,643.443
8651,928,806.318
8652,948,894.065
8653,953,906.842
8654,933,837.689
8655,348,459.966
8656,451,368.734
8657,56,100.058
8658,0,38
8659,0,38
8660,0,38
8661,0,38
8662,0,38
8663,0,38
8664,0,38
8665,0,38
8666,0,38
8667,0,38
8668,0,38
8669,0,38
8670,0,38
8671,0,38
8672,96,93.841
8673,655,406.5
8674,0,81.644
8675,0,110.224
8676,26,278.506
8677,0,73.125
8678,141,417.674
8679,4,180.093
8680,585,419.032
8681,452,219.28
8682,0,38
8683,0,38
8684,0,38
8685,0,38
8686,0,38
8687,0,38
8688,0,38
8689,0,38
8690,0,38
8691,0,38
8692,0,38
8693,0,38
8694,0,38
8695,0,38
8696,303,150.284
8697,707,416.093
8698,854,645.323
8699,919,806.412
8700,939,895.629
8701,943,908.469
8702,923,839.494
8703,431,507.844
8704,241,287.847
8705,404,208.234
8706,0,38
8707,0,38
8708,0,38
8709,0,38
8710,0,38
8711,0,38
8712,0,38
8713,0,38
8714,0,38
8715,0,38
8716,0,38
8717,0,38
8718,0,38
8719,0,38
8720,0,56.965
8721,94,187.199
8722,63,251.698
8723,14,226.442
8724,36,311.98
8725,28,286.563
8726,8,215.145
8727,94,299.678
8728,281,305.559
8729,288,185.553
8730,0,38
8731,0,38
8732,0,38
8733,0,38
8734,0,38
8735,0,38
8736,0,38
8737,0,38
8738,0,38
8739,0,38
8740,0,38
8741,0,38
8742,0,38
8743,0,38
8744,387,166.504
8745,769,436.018
8746,908,663.65
8747,217,452.817
8748,401,631.3
8749,989,935.742
8750,972,867.465
8751,916,720.537
